"Id";"forme";"féminin";"féminin_pluriel";"pluriel";"type";"présent_dans_table_noms_et_adjectifs";"z";"participe_présent_orésent_dans_table_noms_et_adjectifs";"participe_passé_présent_dans_table_noms_et_adjectifs";"adverbe";"pluriel_correct";"féminin_correct";"féminin_pluriel_correct";"forme_correcte";"doublons";"à supprimer";"indice"
54387;"sublime";;;"sublimes";3;1;0;0;0;0;;;;;0;0;11
54388;"subliminal";"subliminale";"subliminales";"subliminaux";1;0;0;0;0;0;;;;;0;0;1
54390;"sublingual";"sublinguale";"sublinguales";"sublinguaux";1;0;0;0;0;0;;;;;0;0;0
54391;"sublunaire";;;"sublunaires";1;0;0;0;0;0;;;;;0;0;0
54392;"submersible";;;"submersibles";1;0;0;0;0;0;;;;;0;0;0
54395;"suborneur";"suborneuse";"suborneuses";"suborneurs";3;1;0;0;0;0;"suborneurs";"suborneuse";"suborneuses";;0;0;0
54396;"subreptice";;;"subreptices";1;0;0;0;0;0;;;;;0;0;0
54397;"subrogateur";"subrogatrice";"subrogatrices";"subrogateurs";1;0;0;0;0;0;"subrogateurs";"subrogatrice";"subrogatrices";;0;0;0
54398;"subrogatif";"subrogative";"subrogatives";"subrogatifs";1;0;0;0;0;0;"subrogatifs";"subrogative";"subrogatives";;0;0;0
54399;"subrogatoire";;;"subrogatoires";1;0;0;0;0;0;;;;;0;0;0
54401;"subsidiaire";"";;"subsidiaires";;0;1;0;0;0;;;;;0;0;210
54402;"subsistant";"subsistante";"subsistantes";"subsistants";3;1;0;0;0;0;"subsistantes";"subsistants";"subsistantes";;1;0;2
119003;"allume-cigare";;;"allume-cigares";0;0;0;0;0;0;;;;;0;0;0
119004;"allume-feu";;;;0;0;0;0;0;0;;;;;0;0;0
119005;"allume-gaz";;;;0;0;0;0;0;0;;;;;0;0;0
119006;"amour-propre";;;"amours-propres";0;0;0;0;0;0;;;;;0;0;5
54403;"substantiel";"substantielle";"substantielles";"substantiels";1;0;0;0;0;0;;;;;0;0;62
54404;"substantif";"substantive";"substantives";"substantifs";3;1;0;0;0;0;"substantifs";"substantive";"substantives";;0;0;1
54405;"substantifique";;;"substantifiques";1;0;0;0;0;0;;;;;0;0;0
54406;"substitutif";"substitutive";"substitutives";"substitutifs";1;0;0;0;0;0;"substitutifs";"substitutive";"substitutives";;0;0;0
54407;"subséquent";"subséquente";"subséquentes";"subséquents";1;0;0;0;0;0;;;;;0;0;10
86017;"contrebutant";"contrebutante";"contrebutantes";"contrebutants";4;0;0;0;0;0;;;;;0;0;0
86018;"contrecarrant";"contrecarrante";"contrecarrantes";"contrecarrants";4;0;0;0;0;0;;;;;0;0;0
86019;"contredisant";"contredisante";"contredisantes";"contredisants";4;0;1;0;0;0;;;;;0;0;0
86020;"contrefaisant";"contrefaisante";"contrefaisantes";"contrefaisants";4;0;1;0;0;0;;;;;0;0;1
86021;"se contrefichant";"contrefichante";"contrefichantes";"contrefichants";4;0;0;0;0;0;;;;;0;0;0
86022;"contrefichant";"contrefichante";"contrefichantes";"contrefichants";4;0;0;0;0;0;;;;;0;0;0
54408;"subtil";"subtile";"subtiles";"subtils";1;0;0;0;0;0;;;;;0;0;5
54409;"subulé";"subulée";"subulées";"subulés";1;0;0;0;0;0;;;;;0;0;0
54410;"suburbain";"suburbaine";"suburbaines";"suburbains";1;0;0;0;0;0;;;;;0;0;0
54411;"suburbicaire";;;"suburbicaires";1;0;0;0;0;0;;;;;0;0;0
54412;"subventionnable";;;"subventionnables";1;0;0;0;0;0;;;;;0;0;0
54413;"subventionnel";"subventionnelle";"subventionnelles";"subventionnels";1;0;0;0;0;0;;;;;0;0;0
54414;"subversif";"subversive";"subversives";"subversifs";1;0;0;0;0;0;"subversifs";"subversive";"subversives";;0;0;2
54415;"subéreux";"subéreuse";"subéreuses";;1;0;0;0;0;0;;"subéreuse";"subéreuses";"subéreux";0;0;0
54416;"succenturié";"succenturiée";"succenturiées";"succenturiés";1;0;0;0;0;0;;;;;0;0;0
54417;"successible";;;"successibles";1;0;0;0;0;0;;;;;0;0;4
54418;"successif";"successive";"successives";"successifs";1;0;0;0;0;0;"successifs";"successive";"successives";;0;0;4
54419;"successoral";"successorale";"successorales";"successoraux";1;0;0;0;0;0;;;;;0;0;214
54420;"succinct";"succincte";"succinctes";"succincts";1;0;0;0;0;0;;;;;0;0;5
54421;"succinique";;;"succiniques";1;0;0;0;0;0;;;;;0;0;0
54422;"succulent";"succulente";"succulentes";"succulents";1;0;0;0;0;0;;;;;0;0;3
54423;"succédané";"succédanée";"succédanées";"succédanés";3;1;0;0;0;0;;;;;0;0;0
54424;"suceur";"suceuse";"suceuses";"suceurs";3;1;0;0;0;0;"suceurs";"suceuse";"suceuses";;0;0;0
54425;"sucrier";"sucrière";"sucrières";"sucriers";1;0;0;0;0;0;"sucriers";"sucrière";"sucrières";;0;0;1
54426;"sudatoire";;;"sudatoires";1;0;0;0;0;0;;;;;0;0;0
54427;"sudiste";;;"sudistes";3;1;0;0;0;0;;;;;0;0;0
54428;"sudoral";"sudorale";"sudorales";"sudoraux";1;0;0;0;0;0;;;;;0;0;0
54429;"sudorifique";;;"sudorifiques";1;0;0;0;0;0;;;;;0;0;0
54430;"sudoripare";;;"sudoripares";1;0;0;0;0;0;;;;;0;0;0
54432;"suffixal";"suffixale";"suffixales";"suffixaux";1;0;0;0;0;0;;;;;0;0;0
54433;"suffocant";"suffocante";"suffocantes";"suffocants";1;0;0;0;0;0;;;;;0;0;1
54434;"suffragant";;;"suffragants";3;1;0;0;0;0;;;;;0;0;1
54435;"suggestible";;;"suggestibles";1;0;0;0;0;0;;;;;0;0;0
54436;"suggestif";"suggestive";"suggestives";"suggestifs";1;0;0;0;0;0;"suggestifs";"suggestive";"suggestives";;0;0;3
54437;"suicidaire";;;"suicidaires";3;1;0;0;0;0;;;;;0;0;0
54438;"suiffeux";"suiffeuse";"suiffeuses";;1;0;0;0;0;0;;"suiffeuse";"suiffeuses";"suiffeux";0;0;0
54439;"suisse";;;"suisses";3;1;0;0;0;0;;;;;0;0;166
54440;"suitée";;;"suitées";1;0;0;0;0;0;;;;;0;0;0
54442;"suiveur";"suiveuse";"suiveuses";"suiveurs";3;1;0;0;0;0;"suiveurs";"suiveuse";"suiveuses";;0;0;2
54444;"sujet";"sujette";"sujettes";"sujets";3;1;0;0;0;0;"sujets";"sujette";"sujettes";;0;0;1155
54445;"sulciforme";;;"sulciformes";1;0;0;0;0;0;;;;;0;0;0
54447;"sulfhydrique";;;"sulfhydriques";1;0;0;0;0;0;;;;;0;0;0
54449;"sulfureux";"sulfureuse";"sulfureuses";;1;0;0;0;0;0;;"sulfureuse";"sulfureuses";"sulfureux";0;0;1
54450;"sulfurique";;;"sulfuriques";1;0;0;0;0;0;;;;;0;0;3
54452;"sulpicien";"sulpicienne";"sulpiciennes";"sulpiciens";3;1;0;0;0;0;;;;;0;0;0
54453;"sumérien";"sumérienne";"sumériennes";"sumériens";1;0;0;0;0;0;;;;;0;0;0
54455;"superbe";;;"superbes";3;1;0;0;0;0;;;;;0;0;1
86023;"se contrefoutant";"contrefoutante";"contrefoutantes";"contrefoutants";4;0;0;0;0;0;;;;;0;0;0
86024;"contremandant";"contremandante";"contremandantes";"contremandants";4;0;0;0;0;0;;;;;0;0;0
86025;"contremarquant";"contremarquante";"contremarquantes";"contremarquants";4;0;0;0;0;0;;;;;0;0;0
86026;"contrant";"contrante";"contrantes";"contrants";4;0;0;0;0;0;;;;;0;0;0
54456;"superficiel";"superficielle";"superficielles";"superficiels";1;0;0;0;0;0;;;;;0;0;17
54457;"superfin";"superfine";"superfines";"superfins";1;0;0;0;0;0;;;;;0;0;0
54458;"superflu";"superflue";"superflues";"superflus";3;1;0;0;0;0;;;;;0;0;21
54459;"superfétatoire";;;"superfétatoires";1;0;0;0;0;0;;;;;0;0;0
54460;"superlatif";"superlative";"superlatives";"superlatifs";1;0;0;0;0;0;"superlatifs";"superlative";"superlatives";;0;0;1
54461;"superposable";;;"superposables";1;0;1;0;0;0;;;;;0;0;1
54463;"supersonique";;;"supersoniques";1;0;0;0;0;0;;;;;0;0;0
54464;"superstitieux";"superstitieuse";"superstitieuses";;1;0;0;0;0;0;;"superstitieuse";"superstitieuses";"superstitieux";0;0;4
54467;"supplémentaire";;;"supplémentaires";1;0;0;0;0;0;;;;;0;0;47
54468;"supplétif";"supplétive";"supplétives";"supplétifs";3;1;0;0;0;0;"supplétifs";"supplétive";"supplétives";;0;0;1
54469;"supplétoire";;;"supplétoires";1;0;0;0;0;0;;;;;0;0;0
54470;"supportable";;;"supportables";1;0;0;0;0;0;;;;;0;0;2
54471;"supposable";;;"supposables";1;0;1;0;0;0;;;;;0;0;0
54473;"supprimable";;;"supprimables";1;0;0;0;0;0;;;;;0;0;0
54475;"suppuratif";"suppurative";"suppuratives";"suppuratifs";1;0;0;0;0;0;"suppuratifs";"suppurative";"suppuratives";;0;0;0
54477;"supranational";"supranationale";"supranationales";"supranationaux";1;0;0;0;0;0;;;;;0;0;15
54478;"suprasensible";;;"suprasensibles";1;0;1;0;0;0;;;;;0;0;0
54479;"suprême";;;"suprêmes";3;1;0;0;0;0;;;;;0;0;29
54480;"supère";;;"supères";1;0;0;0;0;0;;;;;0;0;0
54481;"supérieur";"supérieure";"supérieures";"supérieurs";1;0;0;0;0;0;;;;;0;0;172
54482;"sur";"sure";"sures";"surs";1;0;0;0;0;0;;;;;0;0;30439
54484;"suraigu";"suraiguë";"suraiguës";"suraigus";1;0;0;0;0;0;"suraigus";"suraiguë";"suraiguës";;0;0;1
54485;"sural";"surale";"surales";"suraux";1;0;0;0;0;0;;;;;0;0;0
54486;"suranné";"surannée";"surannées";"surannés";1;0;0;0;0;0;;;;;0;0;1
54489;"surcomposé";"surcomposée";"surcomposées";"surcomposés";1;0;0;0;0;0;;;;;0;0;0
54490;"surdoué";"surdouée";"surdouées";"surdoués";1;0;0;0;0;0;;;;;0;0;2
54491;"surenchérisseur";"surenchérisseuse";"surenchérisseuses";"surenchérisseurs";3;1;0;0;0;0;"surenchérisseurs";"surenchérisseuse";"surenchérisseuses";;0;0;0
54492;"suret";"surette";"surettes";"surets";1;0;0;0;0;0;"surets";"surette";"surettes";;0;0;0
54496;"surfin";"surfine";"surfines";"surfins";1;0;0;0;0;0;;;;;0;0;0
54498;"surhumain";"surhumaine";"surhumaines";"surhumains";1;0;0;0;0;0;;;;;0;0;7
86027;"contresignant";"contresignante";"contresignantes";"contresignants";4;0;1;0;0;0;;;;;0;0;0
86028;"contrevenant";"contrevenante";"contrevenantes";"contrevenants";4;0;0;0;0;0;;;;;0;0;7
86029;"contreventant";"contreventante";"contreventantes";"contreventants";4;0;0;0;0;0;;;;;0;0;0
86030;"contribuant";"contribuante";"contribuantes";"contribuants";4;0;0;0;0;0;;;;;0;0;37
86031;"contristant";"contristante";"contristantes";"contristants";4;0;0;0;0;0;;;;;0;0;0
86032;"contrôlant";"contrôlante";"contrôlantes";"contrôlants";4;0;0;0;0;0;;;;;0;0;0
86033;"controuvant";"controuvante";"controuvantes";"controuvants";4;0;0;0;0;0;;;;;0;0;0
86034;"controversant";"controversante";"controversantes";"controversants";4;0;0;0;0;0;;;;;0;0;0
86035;"contusionnant";"contusionnante";"contusionnantes";"contusionnants";4;0;1;0;0;0;;;;;0;0;0
86036;"convainquant";"convainquante";"convainquantes";"convainquants";4;0;0;0;0;0;;;;;0;0;4
54501;"surmultiplié";"surmultipliée";"surmultipliées";"surmultipliés";1;0;0;0;0;0;;;;;0;0;0
54502;"surnaturel";"surnaturelle";"surnaturelles";"surnaturels";1;0;0;0;0;0;;;;;0;0;14
54503;"surnuméraire";;;"surnuméraires";3;1;0;0;0;0;;;;;0;0;0
54504;"surpeuplé";"surpeuplée";"surpeuplées";"surpeuplés";1;0;0;0;0;0;;;;;0;0;0
54507;"surréaliste";;;"surréalistes";3;1;0;0;0;0;;;;;0;0;2
54508;"surrénal";"surrénale";"surrénales";"surrénaux";1;0;0;0;0;0;;;;;0;0;0
54509;"sursitaire";;;"sursitaires";3;1;0;0;0;0;;;;;0;0;0
54514;"surérogatoire";;;"surérogatoires";1;0;0;0;0;0;;;;;0;0;0
54515;"susceptible";;;"susceptibles";1;0;0;0;0;0;;;;;0;0;292
54516;"susdit";"susdite";"susdites";"susdits";3;1;0;0;0;0;;;;;0;0;0
54517;"susmentionné";"susmentionnée";"susmentionnées";"susmentionnés";1;0;0;0;0;0;;;;;0;0;0
54518;"susnommé";"susnommée";"susnommées";"susnommés";1;0;0;0;0;0;;;;;0;0;0
54519;"suspect";"suspecte";"suspectes";"suspects";1;0;0;0;0;0;;;;;0;0;217
54521;"suspenseur";;;"suspenseurs";3;1;0;0;0;0;;;;;0;0;0
54522;"suspensif";"suspensive";"suspensives";"suspensifs";1;0;0;0;0;0;"suspensifs";"suspensive";"suspensives";;0;0;33
54523;"suspicieux";"suspicieuse";"suspicieuses";;1;0;0;0;0;0;;"suspicieuse";"suspicieuses";"suspicieux";0;0;0
54524;"sustentateur";"sustentatrice";"sustentatrices";"sustentateurs";1;0;0;0;0;0;"sustentateurs";"sustentatrice";"sustentatrices";;0;0;1
54525;"sutural";"suturale";"suturales";"suturaux";1;0;0;0;0;0;;;;;0;0;0
54526;"suzerain";"suzeraine";"suzeraines";"suzerains";3;1;1;0;0;0;;;;;0;0;3
54527;"suédois";"suédoise";"suédoises";;3;1;0;0;0;0;;;;;0;0;12
54528;"suédé";"suédée";"suédées";"suédés";1;0;0;0;0;0;;;;;0;0;0
54529;"svelte";;;"sveltes";1;0;0;0;0;0;;;;;0;0;3
54530;"swahili";"swahilie";"swahilies";"swahilis";1;0;0;0;0;0;;;;;0;0;0
54531;"sybarite";;;"sybarites";3;1;0;0;0;0;;;;;0;0;0
54532;"sybaritique";;;"sybaritiques";1;0;0;0;0;0;;;;;0;0;0
54533;"syllabique";;;"syllabiques";1;0;0;0;0;0;;;;;0;0;1
54534;"syllogistique";;;"syllogistiques";1;0;0;0;0;0;;;;;0;0;1
54535;"sylvain";"sylvaine";"sylvaines";"sylvains";3;1;0;0;0;0;;;;;0;0;7
54536;"sylvestre";;;"sylvestres";1;0;0;0;0;0;;;;;0;0;1
54537;"sylvicole";;;"sylvicoles";1;0;0;0;0;0;;;;;0;0;0
54538;"symbiotique";;;"symbiotiques";1;0;0;0;0;0;;;;;0;0;0
54539;"symbolique";;;"symboliques";3;1;0;0;0;0;;;;;0;0;34
54540;"symboliste";;;"symbolistes";3;1;0;0;0;0;;;;;0;0;0
54541;"sympathique";;;"sympathiques";1;0;0;0;0;0;;;;;0;0;30
54543;"symphonique";;;"symphoniques";1;0;0;0;0;0;;;;;0;0;3
54544;"symplectique";;;"symplectiques";1;0;0;0;0;0;;;;;0;0;0
54545;"symptomatique";;;"symptomatiques";1;0;0;0;0;0;;;;;0;0;3
54546;"symétrique";;;"symétriques";1;0;0;0;0;0;;;;;0;0;14
86037;"convenant";"convenante";"convenantes";"convenants";4;0;0;0;0;0;;;;;0;0;4
86038;"conventionnant";"conventionnante";"conventionnantes";"conventionnants";4;0;0;0;0;0;;;;;0;0;0
86039;"convergeant";"convergeante";"convergeantes";"convergeants";4;0;0;0;0;0;;;;;0;0;0
86040;"conversant";"conversante";"conversantes";"conversants";4;0;0;0;0;0;;;;;0;0;0
86041;"convertissant";"convertissante";"convertissantes";"convertissants";4;0;0;0;0;0;;;;;0;0;0
86042;"conviant";"conviante";"conviantes";"conviants";4;0;0;0;0;0;;;;;0;0;0
54547;"synallagmatique";;;"synallagmatiques";1;0;0;0;0;0;;;;;0;0;0
54548;"synaptique";;;"synaptiques";1;0;0;0;0;0;;;;;0;0;0
54549;"synchrone";;;"synchrones";1;0;0;0;0;0;;;;;0;0;1
54550;"synchronique";;;"synchroniques";1;0;0;0;0;0;;;;;0;0;0
54551;"synclinal";"synclinale";"synclinales";"synclinaux";1;0;0;0;0;0;;;;;0;0;0
54552;"syncopal";"syncopale";"syncopales";"syncopaux";1;0;0;0;0;0;;;;;0;0;0
54554;"syncrétique";;;"syncrétiques";1;0;0;0;0;0;;;;;0;0;0
54555;"syndical";"syndicale";"syndicales";"syndicaux";1;0;0;0;0;0;;;;;0;0;2
54556;"syndicaliste";;;"syndicalistes";3;1;0;0;0;0;;;;;0;0;1
54557;"syndicataire";;;"syndicataires";1;0;0;0;0;0;;;;;0;0;0
54559;"synergique";;;"synergiques";1;0;0;0;0;0;;;;;0;0;0
54560;"synodal";"synodale";"synodales";"synodaux";1;0;0;0;0;0;;;;;0;0;0
54561;"synodique";;;"synodiques";1;0;0;0;0;0;;;;;0;0;0
54562;"synonyme";;;"synonymes";1;0;0;0;0;0;;;;;0;0;1
54563;"synonymique";;;"synonymiques";1;0;0;0;0;0;;;;;0;0;0
54564;"synoptique";;;"synoptiques";1;0;0;0;0;0;;;;;0;0;0
54565;"syntactique";;;"syntactiques";1;0;0;0;0;0;;;;;0;0;0
54566;"syntagmatique";;;"syntagmatiques";1;0;0;0;0;0;;;;;0;0;0
54567;"syntaxique";;;"syntaxiques";1;0;0;0;0;0;;;;;0;0;1
54568;"synthétique";;;"synthétiques";1;0;0;0;0;0;;;;;0;0;17
54569;"syntone";;;"syntones";1;0;0;0;0;0;;;;;0;0;0
54570;"syphilitique";;;"syphilitiques";3;1;0;0;0;0;;;;;0;0;1
54571;"syriaque";;;"syriaques";3;1;0;0;0;0;;;;;0;0;0
54572;"syrien";"syrienne";"syriennes";"syriens";1;0;0;0;0;0;;;;;0;0;27
54573;"systolique";;;"systoliques";1;0;0;0;0;0;;;;;0;0;0
54574;"systyle";;;"systyles";3;1;0;0;0;0;;;;;0;0;0
54575;"systématique";;;"systématiques";1;0;0;0;0;0;;;;;0;0;28
54578;"sébacé";"sébacée";"sébacées";"sébacés";1;0;0;0;0;0;;;;;0;0;0
54579;"sécable";;;"sécables";1;0;0;0;0;0;;;;;0;0;0
54580;"sécant";"sécante";"sécantes";"sécants";1;0;0;0;0;0;;;;;0;0;0
54581;"sécessionniste";;;"sécessionnistes";3;1;0;0;0;0;;;;;0;0;0
54582;"sécheur";"sécheuse";"sécheuses";"sécheurs";3;1;0;0;0;0;"sécheurs";"sécheuse";"sécheuses";;0;0;1
54583;"sécréteur";"sécrétrice";"sécrétrices";"sécréteurs";1;0;0;0;0;0;"sécréteurs";"sécrétrice";"sécrétrices";;0;0;0
54584;"sécrétoire";;;"sécrétoires";1;0;0;0;0;0;;;;;0;0;0
54585;"séculaire";;;"séculaires";1;0;0;0;0;0;;;;;0;0;7
54586;"séculier";"séculière";"séculières";"séculiers";1;0;0;0;0;0;"séculiers";"séculière";"séculières";;0;0;3
54589;"sécuritaire";;;"sécuritaires";1;0;0;0;0;0;;;;;0;0;2
54590;"sédatif";"sédative";"sédatives";"sédatifs";1;0;0;0;0;0;"sédatifs";"sédative";"sédatives";;0;0;2
54591;"sédentaire";;;"sédentaires";3;1;0;0;0;0;;;;;0;0;5
54592;"sédimentaire";;;"sédimentaires";1;0;0;0;0;0;;;;;0;0;3
54593;"séditieux";"séditieuse";"séditieuses";;1;0;0;0;0;0;;"séditieuse";"séditieuses";"séditieux";0;0;0
54594;"séducteur";"séductrice";"séductrices";"séducteurs";3;1;0;0;0;0;"séducteurs";"séductrice";"séductrices";;0;0;2
54596;"séfarade";;;"séfarades";3;1;0;0;0;0;;;;;0;0;0
54597;"ségrégatif";"ségrégative";"ségrégatives";"ségrégatifs";1;0;0;0;0;0;"ségrégatifs";"ségrégative";"ségrégatives";;0;0;0
86043;"convivialisant";"convivialisante";"convivialisantes";"convivialisants";4;0;1;0;0;0;;;;;0;0;0
86044;"convoitant";"convoitante";"convoitantes";"convoitants";4;0;0;0;0;0;;;;;0;0;0
86045;"convolant";"convolante";"convolantes";"convolants";4;0;0;0;0;0;;;;;0;0;0
86046;"convoquant";"convoquante";"convoquantes";"convoquants";4;0;0;0;0;0;;;;;0;0;2
86047;"convoyant";"convoyante";"convoyantes";"convoyants";4;0;0;0;0;0;;;;;0;0;0
54598;"ségrégationniste";;;"ségrégationnistes";1;0;0;0;0;0;;;;;0;0;0
54599;"sélect";"sélecte";"sélectes";"sélects";1;0;0;0;0;0;;;;;0;0;0
54600;"sélecteur";"sélectrice";"sélectrices";"sélecteurs";1;0;0;0;0;0;"sélecteurs";"sélectrice";"sélectrices";;0;0;0
54601;"sélectif";"sélective";"sélectives";"sélectifs";1;0;0;0;0;0;"sélectifs";"sélective";"sélectives";;0;0;6
54603;"sélénieux";"sélénieuse";"sélénieuses";;1;0;0;0;0;0;;"sélénieuse";"sélénieuses";"sélénieux";0;0;0
54604;"sélénique";;;"séléniques";1;0;0;0;0;0;;;;;0;0;0
54605;"séléniteux";"séléniteuse";"séléniteuses";;1;0;0;0;0;0;;"séléniteuse";"séléniteuses";"séléniteux";0;0;0
54606;"sélénographique";;;"sélénographiques";1;0;0;0;0;0;;;;;0;0;0
54607;"sémantique";;;"sémantiques";3;1;0;0;0;0;;;;;0;0;1
54608;"sémaphorique";;;"sémaphoriques";1;0;0;0;0;0;;;;;0;0;0
54609;"sémillant";"sémillante";"sémillantes";"sémillants";1;0;0;0;0;0;;;;;0;0;0
54610;"séminal";"séminale";"séminales";"séminaux";1;0;0;0;0;0;;;;;0;0;0
54611;"sémiologique";;;"sémiologiques";1;0;0;0;0;0;;;;;0;0;0
54612;"sémiotique";;;"sémiotiques";3;1;0;0;0;0;;;;;0;0;0
54613;"sémite";;;"sémites";1;0;0;0;0;0;;;;;0;0;0
54614;"sémitique";;;"sémitiques";3;1;0;0;0;0;;;;;0;0;0
54615;"sénatorial";"sénatoriale";"sénatoriales";"sénatoriaux";1;0;0;0;0;0;;;;;0;0;0
54616;"sénescent";"sénescente";"sénescentes";"sénescents";1;0;0;0;0;0;;;;;0;0;0
54617;"sénestre";;;"sénestres";3;1;0;0;0;0;;;;;0;0;0
54618;"sénile";;;"séniles";1;0;0;0;0;0;;;;;0;0;1
54619;"sénégalais";"sénégalaise";"sénégalaises";;3;1;0;0;0;0;;;;;0;0;2
54620;"séparable";;;"séparables";1;0;0;0;0;0;;;;;0;0;0
54621;"séparateur";"séparatrice";"séparatrices";"séparateurs";3;1;0;0;0;0;"séparateurs";"séparatrice";"séparatrices";;0;0;0
54622;"séparatiste";;;"séparatistes";3;1;0;0;0;0;;;;;0;0;10
54624;"sépulcral";"sépulcrale";"sépulcrales";"sépulcraux";1;0;0;0;0;0;;;;;0;0;0
54625;"séquentiel";"séquentielle";"séquentielles";"séquentiels";1;0;0;0;0;0;;;;;0;0;0
54626;"séraphique";;;"séraphiques";1;0;0;0;0;0;;;;;0;0;1
54627;"séreux";"séreuse";"séreuses";;1;0;0;0;0;0;;"séreuse";"séreuses";"séreux";0;0;0
54628;"séricicole";;;"séricicoles";1;0;0;0;0;0;;;;;0;0;0
54629;"sériel";"sérielle";"sérielles";"sériels";1;0;0;0;0;0;;;;;0;0;0
54630;"sérieux";"sérieuse";"sérieuses";;1;0;0;0;0;0;;"sérieuse";"sérieuses";"sérieux";1;0;138
54631;"sérique";;;"sériques";1;0;0;0;0;0;;;;;0;0;0
54632;"sérénissime";;;"sérénissimes";1;0;0;0;0;0;;;;;0;0;0
54633;"sésamoïde";;;"sésamoïdes";1;0;1;0;0;0;;;;;0;0;0
54634;"sévère";;;"sévères";1;0;0;0;0;0;;;;;0;0;39
54635;"sûr";"sûre";"sûres";"sûrs";1;0;0;0;0;0;;;;;0;0;0
54636;"tabagique";;;"tabagiques";1;0;0;0;0;0;;;;;0;0;0
54637;"tabellaire";;;"tabellaires";1;0;0;0;0;0;;;;;0;0;0
54638;"tabou";"taboue";"taboues";"tabous";3;1;0;0;0;0;;;;;0;0;13
54639;"tabulaire";;;"tabulaires";1;0;0;0;0;0;;;;;0;0;0
54640;"tabétique";;;"tabétiques";1;0;0;0;0;0;;;;;0;0;0
54642;"tacite";;;"tacites";1;0;0;0;0;0;;;;;0;0;29
54643;"taciturne";;;"taciturnes";1;0;0;0;0;0;;;;;0;0;0
54644;"tactile";;;"tactiles";1;0;0;0;0;0;;;;;0;0;2
54645;"tactique";;;"tactiques";3;1;0;0;0;0;;;;;0;0;13
54646;"taillable";;;"taillables";1;0;0;0;0;0;;;;;0;0;0
54648;"talentueux";"talentueuse";"talentueuses";;1;0;0;0;0;0;;"talentueuse";"talentueuses";"talentueux";0;0;1
54649;"talismanique";;;"talismaniques";1;0;0;0;0;0;;;;;0;0;0
54650;"talmudique";;;"talmudiques";1;0;0;0;0;0;;;;;0;0;0
86048;"convulsant";"convulsante";"convulsantes";"convulsants";4;0;0;0;0;0;;;;;0;0;0
86049;"convulsionnant";"convulsionnante";"convulsionnantes";"convulsionnants";4;0;0;0;0;0;;;;;0;0;0
86050;"coopérant";"coopérante";"coopérantes";"coopérants";4;0;0;0;0;0;;;;;0;0;0
54651;"talqueux";"talqueuse";"talqueuses";;1;0;0;0;0;0;;"talqueuse";"talqueuses";"talqueux";0;0;0
54654;"tamoul";"tamoule";"tamoules";"tamouls";3;1;0;0;0;0;;;;;0;0;0
54655;"tamponneur";"tamponneuse";"tamponneuses";"tamponneurs";3;1;0;0;0;0;"tamponneurs";"tamponneuse";"tamponneuses";;0;0;0
54656;"tangent";"tangente";"tangentes";"tangents";1;0;0;0;0;0;;;;;0;0;4
54657;"tangentiel";"tangentielle";"tangentielles";"tangentiels";1;0;0;0;0;0;;;;;0;0;2
54658;"tangible";;;"tangibles";1;0;0;0;0;0;;;;;0;0;31
54660;"tannique";;;"tanniques";1;0;0;0;0;0;;;;;0;0;2
54662;"tantième";;;"tantièmes";3;1;0;0;0;0;;;;;0;0;0
54663;"tantrique";;;"tantriques";1;0;0;0;0;0;;;;;0;0;0
54664;"taoïste";;;"taoïstes";3;1;0;0;0;0;;;;;0;0;0
54665;"tapageur";"tapageuse";"tapageuses";"tapageurs";3;1;0;0;0;0;"tapageurs";"tapageuse";"tapageuses";;0;0;2
54667;"tapissier";"tapissière";"tapissières";"tapissiers";3;1;0;0;0;0;"tapissiers";"tapissière";"tapissières";;0;0;1
54669;"taquin";"taquine";"taquines";"taquins";1;0;0;0;0;0;;;;;0;0;0
54671;"taraudeur";"taraudeuse";"taraudeuses";"taraudeurs";3;1;0;0;0;0;"taraudeurs";"taraudeuse";"taraudeuses";;0;0;0
54672;"tardif";"tardive";"tardives";"tardifs";1;0;0;0;0;0;"tardifs";"tardive";"tardives";;0;0;9
54673;"tardigrade";;;"tardigrades";3;1;0;0;0;0;;;;;0;0;0
54674;"tarifaire";;;"tarifaires";1;0;0;0;0;0;;;;;0;0;8
54675;"tarissable";;;"tarissables";1;0;0;0;0;0;;;;;0;0;0
54676;"taroté";"tarotée";"tarotées";"tarotés";1;0;0;0;0;0;;;;;0;0;0
54677;"tarsien";"tarsienne";"tarsiennes";"tarsiens";3;1;0;0;0;0;;;;;0;0;1
54678;"tartare";;;"tartares";3;1;0;0;0;0;;;;;0;0;1
54679;"tarte";;;"tartes";3;1;0;0;0;0;;;;;0;0;1
54680;"tartignolle";;;"tartignolles";1;0;0;0;0;0;;;;;0;0;0
54681;"tartreux";"tartreuse";"tartreuses";;1;0;0;0;0;0;;"tartreuse";"tartreuses";"tartreux";0;0;0
54682;"tartrique";;;"tartriques";1;0;0;0;0;0;;;;;0;0;0
54685;"tatar";"tatare";"tatares";"tatars";3;1;0;0;0;0;;;;;0;0;0
54686;"tatillon";"tatillonne";"tatillonnes";"tatillons";1;0;0;0;0;0;;;;;0;0;1
54687;"taupé";"taupée";"taupées";"taupés";1;0;0;0;0;0;;;;;0;0;0
54688;"taurin";"taurine";"taurines";"taurins";1;0;0;0;0;0;;;;;0;0;0
54689;"taurobolique";;;"tauroboliques";1;0;0;0;0;0;;;;;0;0;0
