"forme";"féminin";"féminin_pluriel";"pluriel";"z";"indice";"Id"
"réimperméabilisé";"réimperméabilisée";"réimperméabilisées";"réimperméabilisés";1;0;105389
"relativisé";"relativisée";"relativisées";"relativisés";1;0;105420
"remilitarisé";"remilitarisée";"remilitarisées";"remilitarisés";1;0;105465
"remisé";"remisée";"remisées";"remisés";1;0;105466
"rentabilisé";"rentabilisée";"rentabilisées";"rentabilisés";1;0;105541
"réorganisé";"réorganisée";"réorganisées";"réorganisés";1;0;105561
"repositionné";"repositionnée";"repositionnées";"repositionnés";1;0;105607
"représenté";"représentée";"représentées";"représentés";1;0;105611
"reprisé";"reprisée";"reprisées";"reprisés";1;0;105614
"républicanisé";"républicanisée";"républicanisées";"républicanisés";1;0;105621
"réquisitionné";"réquisitionnée";"réquisitionnées";"réquisitionnés";1;0;105628
"resalé";"resalée";"resalées";"resalés";1;0;105630
"resali";"resalie";"resalies";"resalis";1;0;105631
"resalué";"resaluée";"resaluées";"resalués";1;0;105632
"resemé";"resemée";"resemées";"resemés";1;0;105636
"réservé";"réservée";"réservées";"réservés";1;20;105638
"résidé";"résidée";"résidées";"résidés";1;0;105639
"résigné";"résignée";"résignées";"résignés";1;0;105640
"résilié";"résiliée";"résiliées";"résiliés";1;0;105641
"résiné";"résinée";"résinées";"résinés";1;0;105642
"résinifié";"résinifiée";"résinifiées";"résinifiés";1;0;105643
"résisté";"résistée";"résistées";"résistés";1;0;105644
"résonné";"résonnée";"résonnées";"résonnés";1;0;105645
"résorbé";"résorbée";"résorbées";"résorbés";1;0;105646
"résolu";"résolue";"résolues";"résolus";1;13;105647
"respectabilisé";"respectabilisée";"respectabilisées";"respectabilisés";1;0;105648
"responsabilisé";"responsabilisée";"responsabilisées";"responsabilisés";1;0;105652
"résulté";"résultée";"résultées";"résultés";1;0;105678
"résumé";"résumée";"résumées";"résumés";1;17;105679
"resurgi";"resurgie";"resurgies";"resurgis";1;0;105680
"après-rasage";;;"après-rasages";1;0;119069
"réutilisé";"réutilisée";"réutilisées";"réutilisés";1;0;105768
"revalorisé";"revalorisée";"revalorisées";"revalorisés";1;0;105771
"revascularisé";"revascularisée";"revascularisées";"revascularisés";1;0;105772
"révisé";"révisée";"révisées";"révisés";1;0;105793
"revisité";"revisitée";"revisitées";"revisités";1;0;105794
"revitalisé";"revitalisée";"revitalisées";"revitalisés";1;0;105796
"révolvérisé";"révolvérisée";"révolvérisées";"révolvérisés";1;0;105803
"ridiculisé";"ridiculisée";"ridiculisées";"ridiculisés";1;0;105817
"risé";"risée";"risées";"risés";1;0;105832
"ritualisé";"ritualisée";"ritualisées";"ritualisés";1;0;105836
"rivalisé";"rivalisée";"rivalisées";"rivalisés";1;0;105837
"robotisé";"robotisée";"robotisées";"robotisés";1;0;105842
"romanisé";"romanisée";"romanisées";"romanisés";1;0;105854
"ronsardisé";"ronsardisée";"ronsardisées";"ronsardisés";1;0;105864
"sacralisé";"sacralisée";"sacralisées";"sacralisés";1;0;105917
"saisi";"saisie";"saisies";"saisis";1;332;105925
"saisonné";"saisonnée";"saisonnées";"saisonnés";1;0;105926
"sanctuarisé";"sanctuarisée";"sanctuarisées";"sanctuarisés";1;0;105937
"satellisé";"satellisée";"satellisées";"satellisés";1;0;105951
"satirisé";"satirisée";"satirisées";"satirisés";1;0;105953
"scandalisé";"scandalisée";"scandalisées";"scandalisés";1;0;105972
"scénarisé";"scénarisée";"scénarisées";"scénarisés";1;0;105977
"schématisé";"schématisée";"schématisées";"schématisés";1;0;105979
"scolarisé";"scolarisée";"scolarisées";"scolarisés";1;0;105987
"scotomisé";"scotomisée";"scotomisées";"scotomisés";1;0;105990
"sectorisé";"sectorisée";"sectorisées";"sectorisés";1;0;106012
"sécularisé";"sécularisée";"sécularisées";"sécularisés";1;0;106013
"sécurisé";"sécurisée";"sécurisées";"sécurisés";1;0;106014
"sédentarisé";"sédentarisée";"sédentarisées";"sédentarisés";1;0;106015
"sensibilisé";"sensibilisée";"sensibilisées";"sensibilisés";1;0;106029
"sérialisé";"sérialisée";"sérialisées";"sérialisés";1;0;106037
"sexualisé";"sexualisée";"sexualisées";"sexualisés";1;0;106049
"signalisé";"signalisée";"signalisées";"signalisés";1;0;106060
"silicatisé";"silicatisée";"silicatisées";"silicatisés";1;0;106064
"similisé";"similisée";"similisées";"similisés";1;0;106067
"singularisé";"singularisée";"singularisées";"singularisés";1;0;106071
